source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4226,summarization,282,46,long_100_plus,False,,0,1.0992676455351496,-13.385560631752014,0.33510314661494195,0.12149129029675278,-2.133672463907446,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4376,summarization,288,43,long_100_plus,False,,0,0.2528273215638653,-16.850014209747314,0.16820875337062918,0.30117465674363725,-2.114076876305353,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4655,summarization,170,46,long_100_plus,False,,0,0.21143406838627612,-17.02379760146141,0.07367593027752858,0.5315759395660566,-1.9864329736444595,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6587,rationalization_binary,166,51,long_100_plus,False,,0,0.16426525186860358,-14.65309202671051,0.04155819983134147,0.7744900564898798,-2.389756043662873,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6713,rationalization_binary,166,51,long_100_plus,False,,0,0.1628374075807455,-14.62756858766079,0.04353214915895011,0.7928381038239051,-2.500363716285871,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6602,rationalization_binary,166,51,long_100_plus,False,,0,0.1628280296657737,-14.66323173046112,0.05250782257002895,0.7836271208820229,-2.5900504826275537,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4751,summarization,153,41,long_100_plus,False,,0,0.09828356621909581,-18.36797145009041,0.10816756524550511,0.29793228344788875,-2.345512921890716,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4149,summarization,282,52,long_100_plus,False,,0,0.3586834464337972,-15.846515327692032,0.2923102025008323,0.17534973762587264,-2.075256137728572,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4691,summarization,314,38,long_100_plus,False,,0,0.27312872082182293,-17.061246007680893,0.1285172580959774,0.23752254716514523,-2.15938592428933,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4608,summarization,277,54,long_100_plus,False,,0,1.0643014178825454,-12.990605145692825,0.2908252849781464,0.16647583059373366,-1.9757110534057383,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4323,summarization,203,46,long_100_plus,False,,0,0.44968786464199284,-16.256148859858513,0.25056054050436366,0.14030142339507184,-1.9845030881107988,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6610,rationalization_binary,166,51,long_100_plus,False,,0,0.16440920914021226,-14.664027124643326,0.12250798118945905,0.41111617399688394,-2.151057685024048,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6624,rationalization_binary,166,51,long_100_plus,False,,0,0.16428349414908286,-14.677320718765259,0.03503992354729075,0.6754941878088738,-2.4942242734208393,
